id,quiz_session_id,quiz_id,article_id,user_id,score,word,pos_code,pos_label,detected_pos_code,detected_pos_label,is_number,normalized_number,guess_index,created_at,article_title
106,119,a82dddae-3233-4e1e-852b-39f835cc9f29,48edfcb9-e027-4512-a57d-55600c6efce4,1,100,buying,6666,VERB,6666,VERB,0,,15,1773530897096,"Sebastián Marset, an alleged Uruguayan drug trafficker and one of South America’s most wanted criminals, has been arrested in Bolivia.Marset, 34, is accused of trafficking tonnes of cocaine from South America to Europe, and also of having ordered the murder of a Paraguayan prosecutor who was shot dead as he honeymooned on a Colombian beach in 2022.Marset was also wanted by Washington for allegedly laundering money through US banks, and Bolivia’s interior minister, Marco Antonio Oviedo, said on F"
107,119,a82dddae-3233-4e1e-852b-39f835cc9f29,48edfcb9-e027-4512-a57d-55600c6efce4,1,100,burning,6666,VERB,6666,VERB,0,,16,1773530897096,"Sebastián Marset, an alleged Uruguayan drug trafficker and one of South America’s most wanted criminals, has been arrested in Bolivia.Marset, 34, is accused of trafficking tonnes of cocaine from South America to Europe, and also of having ordered the murder of a Paraguayan prosecutor who was shot dead as he honeymooned on a Colombian beach in 2022.Marset was also wanted by Washington for allegedly laundering money through US banks, and Bolivia’s interior minister, Marco Antonio Oviedo, said on F"
108,119,a82dddae-3233-4e1e-852b-39f835cc9f29,48edfcb9-e027-4512-a57d-55600c6efce4,1,100,selling,6666,VERB,6666,VERB,0,,17,1773530897096,"Sebastián Marset, an alleged Uruguayan drug trafficker and one of South America’s most wanted criminals, has been arrested in Bolivia.Marset, 34, is accused of trafficking tonnes of cocaine from South America to Europe, and also of having ordered the murder of a Paraguayan prosecutor who was shot dead as he honeymooned on a Colombian beach in 2022.Marset was also wanted by Washington for allegedly laundering money through US banks, and Bolivia’s interior minister, Marco Antonio Oviedo, said on F"
109,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,country,1111,ADJ,1111,ADJ,0,,0,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
110,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,stqte,1111,ADJ,1111,ADJ,0,,1,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
111,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,state,1111,ADJ,1111,ADJ,0,,2,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
112,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,1000,4444,NUM,4444,NUM,1,1000.00,3,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
113,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,peru,5555,PROPN,5555,PROPN,0,,4,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
114,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,after,2222,FUNCTION,2222,FUNCTION,0,,5,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
115,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,for,2222,FUNCTION,2222,FUNCTION,0,,6,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
116,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,follozing,2222,FUNCTION,2222,FUNCTION,0,,7,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
117,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,life,3333,NOUN,3333,NOUN,0,,8,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
118,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,privacy,3333,NOUN,3333,NOUN,0,,9,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
119,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,belongings,3333,NOUN,3333,NOUN,0,,10,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
120,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,care,3333,NOUN,3333,NOUN,0,,11,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
121,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,security,3333,NOUN,3333,NOUN,0,,12,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
122,118,f71464ff-4f28-4ff0-a124-8048ce77f6c7,170f43d0-97f3-4f15-bc86-d617f71793b9,1,100,safety,3333,NOUN,3333,NOUN,0,,13,1773530741712,"King Charles has expressed concern over a simmering separatist movement in western Canada, according to Indigenous leaders who met the head of state at Buckingham Palace.Members of the Confederacy of Treaty Six First Nations travelled to London from their territories in the province of Alberta to raise the alarm over the secessionist movement, arguing that it ignores key agreements signed between First Nations and the crown nearly 150 years ago.Joey Pete, Sunchild First Nation’s grand chief, sai"
123,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,million,4444,NUM,4444,NUM,1,1000000.00,0,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
124,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,in,2222,FUNCTION,2222,FUNCTION,0,,1,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
125,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,taken,6666,VERB,6666,VERB,0,,2,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
126,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,malawi,5555,PROPN,5555,PROPN,0,,3,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
127,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,indiq,5555,PROPN,5555,PROPN,0,,4,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
128,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,india,5555,PROPN,5555,PROPN,0,,5,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
129,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,africq,5555,PROPN,5555,PROPN,0,,6,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
130,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,city,3333,NOUN,3333,NOUN,0,,7,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
131,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,;ost,1111,ADJ,1111,ADJ,0,,8,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
132,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,most,1111,ADJ,1111,ADJ,0,,9,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
133,117,612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,c3a66ec0-cdb9-4fd9-91fb-3d197c7149a6,1,500,only,1111,ADJ,1111,ADJ,0,,10,1773530612775,"Two people have died in Canada after donating plasma at a chain of clinics that has been under scrutiny by federal inspectors for failing to keep accurate records, screen donors or maintain its machines.While experts say the deaths are exceedingly rare, critics say Canada’s embrace of private companies to handle blood products reflects a “slow collapse of a system that has been the envy of the world”.Health Canada, the federal agency that regulates plasma clinics, said it had received reports fr"
134,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,country,3333,NOUN,3333,NOUN,0,,0,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
135,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,foreign,3333,NOUN,3333,NOUN,0,,1,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
136,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,un,3333,NOUN,3333,NOUN,0,,2,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
137,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,a,3333,NOUN,3333,NOUN,0,,3,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
138,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,in,2222,FUNCTION,2222,FUNCTION,0,,4,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
139,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,violent,1111,ADJ,1111,ADJ,0,,5,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
140,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,bad,1111,ADJ,1111,ADJ,0,,6,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
141,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,changing,1111,ADJ,1111,ADJ,0,,7,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
142,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,dangerous,1111,ADJ,1111,ADJ,0,,8,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
143,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,terrible,1111,ADJ,1111,ADJ,0,,9,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
144,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,spoke,6666,VERB,6666,VERB,0,,10,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
145,116,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,b87c8889-9895-4df0-a680-190dab569205,1,300,iran,5555,PROPN,5555,PROPN,0,,11,1773530473635,"Peter Mandelson’s critics should remember that he is “still a human being”, Cherie Blair has said in an interview.Blair added that the former Labour minister was “entitled to a fair trial” after he was arrested on suspicion of misconduct in a public office. He denies criminal wrongdoing and has been released under investigation.Lord Mandelson, alongside Blair’s husband and former prime minister, Tony, was one of the driving forces behind New Labour and served in various government roles.He was s"
146,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,the,2222,FUNCTION,2222,FUNCTION,0,,0,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
147,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,about,2222,FUNCTION,2222,FUNCTION,0,,1,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
148,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,q,2222,FUNCTION,2222,FUNCTION,0,,2,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
149,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,a,2222,FUNCTION,2222,FUNCTION,0,,3,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
150,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,above,2222,FUNCTION,2222,FUNCTION,0,,4,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
151,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,;ore,2222,FUNCTION,2222,FUNCTION,0,,5,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
152,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,more,2222,FUNCTION,2222,FUNCTION,0,,6,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
153,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,below,2222,FUNCTION,2222,FUNCTION,0,,7,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
154,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,almost,2222,FUNCTION,2222,FUNCTION,0,,8,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
155,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,20,4444,NUM,4444,NUM,1,20.00,9,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
156,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,happy,1111,ADJ,1111,ADJ,0,,10,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
157,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,joyful,1111,ADJ,1111,ADJ,0,,11,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
158,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,loud,1111,ADJ,1111,ADJ,0,,12,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
